date,competition,home_team,away_team,home_score,away_score,neutral,match_type
2014-08-18,BRAZIL_SERIE_A,博塔弗戈,弗鲁米嫩塞,2,0,false,OFFICIAL
2014-08-18,BRAZIL_SERIE_A,克鲁塞罗,桑托斯,3,0,false,OFFICIAL
2014-08-18,BRAZIL_SERIE_A,帕尔梅拉斯,圣保罗,1,2,false,OFFICIAL
2014-08-18,CLUB_OFFICIAL_OTHER,莱比锡红牛,帕德博恩,1,1,false,OFFICIAL
2014-08-18,CLUB_OFFICIAL_OTHER,弗洛西诺,科莫,0,0,false,OFFICIAL
2014-08-18,CLUB_OFFICIAL_OTHER,比萨,卡尔皮,2,1,false,OFFICIAL
2014-08-18,LIGUE_1,波尔多,摩纳哥,4,1,false,OFFICIAL
2014-08-18,PRIMEIRA_LIGA,佩纳菲耶,比兰尼,1,3,false,OFFICIAL
2014-08-18,PRIMEIRA_LIGA,布拉加,博阿维斯,3,0,false,OFFICIAL
2014-08-18,PRIMEIRA_LIGA,本菲卡,费雷拉,2,0,false,OFFICIAL
2014-08-19,ARGENTINE_PRIMERA_DIVISION,基尔梅斯,戈多伊,2,2,false,OFFICIAL
2014-08-19,ARGENTINE_PRIMERA_DIVISION,拉斐拉,拉努斯,2,1,false,OFFICIAL
2014-08-19,CHAMPIONS_LEAGUE,那不勒斯,毕尔巴鄂竞技,1,1,false,OFFICIAL
2014-08-19,CHAMPIONS_LEAGUE,萨尔茨堡,马尔默,2,1,false,OFFICIAL
2014-08-19,CHAMPIONS_LEAGUE,布星,卢多戈雷,1,0,false,OFFICIAL
2014-08-19,CHAMPIONS_LEAGUE,哥本哈根,勒沃库森,2,3,false,OFFICIAL
2014-08-19,CHAMPIONS_LEAGUE,贝西克塔,阿森纳,0,0,false,OFFICIAL
2014-08-19,CLUB_FRIENDLY,巴塞罗那,莱昂,6,0,false,CLUB_FRIENDLY
2014-08-19,PREMIER_LEAGUE,伯恩利,切尔西,1,3,false,OFFICIAL
2014-08-19,PRIMEIRA_LIGA,阿罗卡,埃斯托里尔,1,1,false,OFFICIAL
2014-08-20,CHAMPIONS_LEAGUE,布加勒斯特星,卢多戈雷茨,1,0,false,OFFICIAL
2014-08-20,CHAMPIONS_LEAGUE,布拉迪斯,巴特,1,1,false,OFFICIAL
2014-08-20,CHAMPIONS_LEAGUE,标准列日,泽尼特,0,1,false,OFFICIAL
2014-08-20,CHAMPIONS_LEAGUE,里尔,波尔图,0,1,false,OFFICIAL
2014-08-20,CHAMPIONS_LEAGUE,马里博尔,凯尔特人,1,1,false,OFFICIAL
2014-08-20,CHAMPIONS_LEAGUE,奥尔堡,希腊人,1,1,false,OFFICIAL
2014-08-20,CLUB_OFFICIAL_OTHER,皇家马德里,马德里竞技,1,1,false,OFFICIAL
2014-08-20,INTERNATIONAL_FRIENDLY,巴拿马,古巴,4,0,false,INTERNATIONAL_FRIENDLY
2014-08-20,INTERNATIONAL_FRIENDLY,阿塞拜疆,乌兹别克斯坦,0,0,false,INTERNATIONAL_FRIENDLY
2014-08-21,BRAZIL_SERIE_A,弗拉门戈,米竞技,2,1,false,OFFICIAL
2014-08-21,BRAZIL_SERIE_A,桑托斯,巴竞技,2,0,false,OFFICIAL
2014-08-21,BRAZIL_SERIE_A,费古埃伦,博塔弗戈,1,0,false,OFFICIAL
2014-08-21,BRAZIL_SERIE_A,巴伊亚,克里西,0,0,false,OFFICIAL
2014-08-21,BRAZIL_SERIE_A,沙佩科,弗鲁米嫩塞,1,0,false,OFFICIAL
2014-08-21,BRAZIL_SERIE_A,累体育,帕尔梅拉斯,2,1,false,OFFICIAL
2014-08-21,BRAZIL_SERIE_A,巴西国际,圣保罗,0,1,false,OFFICIAL
2014-08-21,BRAZIL_SERIE_A,科里蒂巴,维多利亚,2,0,false,OFFICIAL
2014-08-21,EUROPA_LEAGUE,莫迪纳摩,奥莫尼亚,2,2,false,OFFICIAL
2014-08-21,EUROPA_LEAGUE,第聂伯罗,斯海杜克,2,1,false,OFFICIAL
2014-08-21,EUROPA_LEAGUE,阿斯塔纳,比利亚雷亚尔,0,3,false,OFFICIAL
2014-08-22,BRAZIL_SERIE_A,科林蒂安,戈亚斯,5,2,false,OFFICIAL
2014-08-22,BRAZIL_SERIE_A,克鲁塞罗,格雷米奥,1,0,false,OFFICIAL
2014-08-22,EUROPA_LEAGUE,明迪纳摩,葡萄牙国民,2,0,false,OFFICIAL
2014-08-22,EUROPA_LEAGUE,帕纳辛纳科斯,中日德兰,4,1,false,OFFICIAL
2014-08-22,EUROPA_LEAGUE,里耶卡,谢里夫,1,0,false,OFFICIAL
2014-08-22,EUROPA_LEAGUE,卡拉巴赫,特温特,0,0,false,OFFICIAL
2014-08-22,EUROPA_LEAGUE,卢甘斯克,费耶诺德,1,1,false,OFFICIAL
2014-08-22,EUROPA_LEAGUE,特斯巴达,苏黎世,1,3,false,OFFICIAL
2014-08-22,EUROPA_LEAGUE,里昂,久尔久,1,2,false,OFFICIAL
2014-08-22,EUROPA_LEAGUE,洛克伦,赫尔城,1,0,false,OFFICIAL
2014-08-22,EUROPA_LEAGUE,利阿波罗,莫火车头,1,1,false,OFFICIAL
2014-08-22,EUROPA_LEAGUE,特里波利,特马卡比,2,0,false,OFFICIAL
2014-08-22,EUROPA_LEAGUE,特拉布宗,罗斯托夫,2,0,false,OFFICIAL
2014-08-22,EUROPA_LEAGUE,兹沃勒,布斯巴达,1,1,false,OFFICIAL
2014-08-23,ARGENTINE_PRIMERA_DIVISION,兵工厂,奥林匹奥,1,0,false,OFFICIAL
2014-08-23,ARGENTINE_PRIMERA_DIVISION,老虎竞技,竞技,4,0,false,OFFICIAL
2014-08-23,BUNDESLIGA,霍芬海姆,奥格斯堡,2,0,false,OFFICIAL
2014-08-23,BUNDESLIGA,汉诺威96,沙尔克04,2,1,false,OFFICIAL
2014-08-23,BUNDESLIGA,科隆,汉堡,0,0,false,OFFICIAL
2014-08-23,BUNDESLIGA,法兰克福,弗赖堡,1,0,false,OFFICIAL
2014-08-23,BUNDESLIGA,柏林赫塔,云达不来梅,2,2,false,OFFICIAL
2014-08-23,BUNDESLIGA,拜仁慕尼黑,沃尔夫斯堡,2,1,false,OFFICIAL
2014-08-23,CLUB_OFFICIAL_OTHER,马德里竞技,皇家马德里,1,0,false,OFFICIAL
2014-08-23,CLUB_OFFICIAL_OTHER,佩斯卡拉,切沃,1,0,false,OFFICIAL
2014-08-23,EREDIVISIE,赫拉克勒斯,坎布尔,0,1,false,OFFICIAL
2014-08-23,INTERNATIONAL_FRIENDLY,危地马拉,古巴,1,0,false,INTERNATIONAL_FRIENDLY
2014-08-23,LIGUE_1,甘冈,马赛,0,1,false,OFFICIAL
2014-08-23,LIGUE_1,伊维恩,巴黎圣日尔曼,0,0,false,OFFICIAL
2014-08-23,PREMIER_LEAGUE,斯旺西,伯恩利,1,0,false,OFFICIAL
2014-08-23,PREMIER_LEAGUE,阿斯顿维拉,纽卡斯尔联,0,0,false,OFFICIAL
2014-08-23,PREMIER_LEAGUE,南安普敦,西布罗姆,0,0,false,OFFICIAL
2014-08-23,PREMIER_LEAGUE,水晶宫,西汉姆联,1,3,false,OFFICIAL
2014-08-23,PREMIER_LEAGUE,切尔西,莱切斯特,2,0,false,OFFICIAL
2014-08-23,PRIMEIRA_LIGA,吉马良斯,佩纳菲耶,3,0,false,OFFICIAL
2014-08-24,ARGENTINE_PRIMERA_DIVISION,老男孩,贝格拉诺,3,3,false,OFFICIAL
2014-08-24,ARGENTINE_PRIMERA_DIVISION,拉普体操,罗萨里奥,1,2,false,OFFICIAL
2014-08-24,ARGENTINE_PRIMERA_DIVISION,阿独立,萨斯菲,0,4,false,OFFICIAL
2014-08-24,BRAZIL_SERIE_A,博塔弗戈,沙佩科,1,0,false,OFFICIAL
2014-08-24,BRAZIL_SERIE_A,帕尔梅拉斯,科里蒂巴,1,0,false,OFFICIAL
2014-08-24,BRAZIL_SERIE_A,米竞技,巴西国际,1,0,false,OFFICIAL
2014-08-24,BUNDESLIGA,帕德博恩,美因茨,2,2,false,OFFICIAL
2014-08-24,BUNDESLIGA,多特蒙德,勒沃库森,0,2,false,OFFICIAL
2014-08-24,BUNDESLIGA,门兴格拉德巴赫,斯图加特,1,1,false,OFFICIAL
2014-08-24,CLUB_OFFICIAL_OTHER,亚特兰大,比萨,2,0,false,OFFICIAL
2014-08-24,EREDIVISIE,阿贾克斯,PSV埃因霍温,1,3,false,OFFICIAL
2014-08-24,EREDIVISIE,海牙,格罗宁根,3,0,false,OFFICIAL
2014-08-24,EREDIVISIE,布雷达,特温特,1,1,false,OFFICIAL
2014-08-24,EREDIVISIE,兹沃勒,维迪斯,2,1,false,OFFICIAL
2014-08-24,EREDIVISIE,前进之鹰,多德勒支,0,0,false,OFFICIAL
2014-08-24,EREDIVISIE,海伦芬,SBV精英,2,0,false,OFFICIAL
2014-08-24,EREDIVISIE,费耶诺德,乌德勒支,1,2,false,OFFICIAL
2014-08-24,EREDIVISIE,威廉二世,阿尔克马尔,3,0,false,OFFICIAL
2014-08-24,LA_LIGA,马拉加,毕尔巴鄂竞技,1,0,false,OFFICIAL
2014-08-24,LA_LIGA,格拉纳达,拉科,2,1,false,OFFICIAL
2014-08-24,LA_LIGA,阿梅里亚,西班牙人,1,1,false,OFFICIAL
2014-08-24,LA_LIGA,塞维利亚,巴伦西亚,1,1,false,OFFICIAL
2014-08-24,LIGUE_1,尼斯,波尔多,1,3,false,OFFICIAL
2014-08-24,LIGUE_1,兰斯,卡昂,0,2,false,OFFICIAL
2014-08-24,LIGUE_1,里昂,朗斯,0,1,false,OFFICIAL
2014-08-24,LIGUE_1,里尔,洛里昂,2,0,false,OFFICIAL
2014-08-24,LIGUE_1,蒙彼利埃,梅斯,2,0,false,OFFICIAL
2014-08-24,LIGUE_1,圣埃蒂安,雷恩,0,0,false,OFFICIAL
2014-08-24,LIGUE_1,巴斯蒂亚,图卢兹,1,0,false,OFFICIAL
2014-08-24,PREMIER_LEAGUE,埃弗顿,阿森纳,2,2,false,OFFICIAL
2014-08-24,PREMIER_LEAGUE,桑德兰,曼彻斯特联,1,1,false,OFFICIAL
2014-08-24,PREMIER_LEAGUE,托特纳姆热刺,女王巡游,4,0,false,OFFICIAL
2014-08-24,PREMIER_LEAGUE,赫尔城,斯托克城,1,1,false,OFFICIAL
2014-08-24,PRIMEIRA_LIGA,马里迪莫,科英布拉,2,1,false,OFFICIAL
2014-08-24,PRIMEIRA_LIGA,比兰尼,葡萄牙国民,3,1,false,OFFICIAL
2014-08-24,PRIMEIRA_LIGA,里斯本竞技,阿罗卡,1,0,false,OFFICIAL
2014-08-24,PRIMEIRA_LIGA,费雷拉,波尔图,0,1,false,OFFICIAL
2014-08-25,ARGENTINE_PRIMERA_DIVISION,博卡,拉斐拉,0,3,false,OFFICIAL
2014-08-25,ARGENTINE_PRIMERA_DIVISION,圣洛伦索,班菲尔德,0,2,false,OFFICIAL
2014-08-25,ARGENTINE_PRIMERA_DIVISION,拉努斯,拉普大学,2,1,false,OFFICIAL
2014-08-25,ARGENTINE_PRIMERA_DIVISION,防御正义,基尔梅斯,1,1,false,OFFICIAL
2014-08-25,ARGENTINE_PRIMERA_DIVISION,戈多伊,河床,0,4,false,OFFICIAL
2014-08-25,BRAZIL_SERIE_A,巴竞技,巴伊亚,0,0,false,OFFICIAL
2014-08-25,BRAZIL_SERIE_A,格雷米奥,科林蒂安,2,1,false,OFFICIAL
2014-08-25,BRAZIL_SERIE_A,戈亚斯,克鲁塞罗,0,1,false,OFFICIAL
2014-08-25,BRAZIL_SERIE_A,维多利亚,费古埃伦,0,1,false,OFFICIAL
2014-08-25,BRAZIL_SERIE_A,克里西,弗拉门戈,0,2,false,OFFICIAL
2014-08-25,BRAZIL_SERIE_A,圣保罗,桑托斯,2,1,false,OFFICIAL
2014-08-25,BRAZIL_SERIE_A,弗鲁米嫩塞,累体育,4,0,false,OFFICIAL
2014-08-25,CLUB_OFFICIAL_OTHER,桑普,科莫,4,1,false,OFFICIAL
2014-08-25,CLUB_OFFICIAL_OTHER,维罗纳,克雷莫纳,3,0,false,OFFICIAL
2014-08-25,LA_LIGA,巴塞罗那,埃尔切,3,0,false,OFFICIAL
2014-08-25,LA_LIGA,维戈塞尔塔,赫塔费,3,1,false,OFFICIAL
2014-08-25,LA_LIGA,埃瓦尔,皇家社会,1,0,false,OFFICIAL
2014-08-25,LA_LIGA,莱万特,比利亚雷亚尔,0,2,false,OFFICIAL
2014-08-25,LIGUE_1,南特,摩纳哥,0,1,false,OFFICIAL
2014-08-25,PRIMEIRA_LIGA,博阿维斯,本菲卡,0,1,false,OFFICIAL
2014-08-25,PRIMEIRA_LIGA,塞图巴尔,吉维森特,2,0,false,OFFICIAL
2014-08-25,PRIMEIRA_LIGA,埃斯托里尔,里奥阿维,1,5,false,OFFICIAL
2014-08-26,CHAMPIONS_LEAGUE,希腊人,奥尔堡,4,0,false,OFFICIAL
2014-08-26,CHAMPIONS_LEAGUE,波尔图,里尔,2,0,false,OFFICIAL
2014-08-26,CHAMPIONS_LEAGUE,巴特,布拉迪斯,3,0,false,OFFICIAL
2014-08-26,CHAMPIONS_LEAGUE,泽尼特,标准列日,3,0,false,OFFICIAL
2014-08-26,CHAMPIONS_LEAGUE,凯尔特人,马里博尔,0,1,false,OFFICIAL
2014-08-26,LA_LIGA,巴列卡诺,马德里竞技,0,0,false,OFFICIAL
2014-08-26,LA_LIGA,皇家马德里,科尔多瓦,2,0,false,OFFICIAL
2014-08-26,PREMIER_LEAGUE,曼彻斯特城,利物浦,3,1,false,OFFICIAL
2014-08-26,PRIMEIRA_LIGA,摩雷伦斯,布拉加,0,0,false,OFFICIAL
2014-08-27,ARGENTINE_PRIMERA_DIVISION,竞技,兵工厂,1,0,false,OFFICIAL
2014-08-27,ARGENTINE_PRIMERA_DIVISION,奥林匹奥,阿独立,1,2,false,OFFICIAL
2014-08-27,ARGENTINE_PRIMERA_DIVISION,贝格拉诺,拉普体操,0,0,false,OFFICIAL
2014-08-27,CHAMPIONS_LEAGUE,马尔默,萨尔茨堡,3,0,false,OFFICIAL
2014-08-27,CHAMPIONS_LEAGUE,阿森纳,贝西克塔,1,0,false,OFFICIAL
2014-08-27,CHAMPIONS_LEAGUE,卢多戈雷,布星,1,0,false,OFFICIAL
2014-08-27,CHAMPIONS_LEAGUE,勒沃库森,哥本哈根,4,0,false,OFFICIAL
2014-08-27,CHAMPIONS_LEAGUE,毕尔巴鄂竞技,那不勒斯,3,1,false,OFFICIAL
2014-08-27,CLUB_OFFICIAL_OTHER,布伦特福德,富勒姆,0,1,false,OFFICIAL
2014-08-27,CLUB_OFFICIAL_OTHER,哈德斯,诺丁汉森林,0,2,false,OFFICIAL
2014-08-27,CLUB_OFFICIAL_OTHER,西汉姆联,谢菲联,1,1,false,OFFICIAL
2014-08-27,INTERNATIONAL_FRIENDLY,挪威,阿联酋,0,0,false,INTERNATIONAL_FRIENDLY
2014-08-28,ARGENTINE_PRIMERA_DIVISION,拉普大学,博卡,3,1,false,OFFICIAL
2014-08-28,ARGENTINE_PRIMERA_DIVISION,河床,防御正义,3,0,false,OFFICIAL
2014-08-28,ARGENTINE_PRIMERA_DIVISION,罗萨里奥,戈多伊,0,1,false,OFFICIAL
2014-08-28,ARGENTINE_PRIMERA_DIVISION,拉斐拉,老男孩,2,3,false,OFFICIAL
2014-08-28,CHAMPIONS_LEAGUE,卢多戈雷茨,布加勒斯特星,1,0,false,OFFICIAL
2014-08-28,CLUB_OFFICIAL_OTHER,帕尔梅拉斯,米竞技,0,1,false,OFFICIAL
2014-08-28,CLUB_OFFICIAL_OTHER,博塔弗戈,塞阿拉,1,2,false,OFFICIAL
2014-08-28,CLUB_OFFICIAL_OTHER,布拉干RB,科林蒂安,1,0,false,OFFICIAL
2014-08-28,CLUB_OFFICIAL_OTHER,科里蒂巴,弗拉门戈,3,0,false,OFFICIAL
2014-08-28,CLUB_OFFICIAL_OTHER,巴西国际,巴伊亚,0,2,false,OFFICIAL
2014-08-28,EUROPA_LEAGUE,莫火车头,利阿波罗,1,4,false,OFFICIAL
2014-08-29,ARGENTINE_PRIMERA_DIVISION,萨斯菲,拉努斯,1,0,false,OFFICIAL
2014-08-29,ARGENTINE_PRIMERA_DIVISION,基尔梅斯,圣洛伦索,0,3,false,OFFICIAL
2014-08-29,ARGENTINE_PRIMERA_DIVISION,班菲尔德,老虎竞技,1,0,false,OFFICIAL
2014-08-29,CLUB_OFFICIAL_OTHER,格雷米奥,桑托斯,0,2,false,OFFICIAL
2014-08-29,CLUB_OFFICIAL_OTHER,累体育,维多利亚,0,1,false,OFFICIAL
2014-08-29,CLUB_OFFICIAL_OTHER,克里西,圣保罗,2,1,false,OFFICIAL
2014-08-29,CLUB_OFFICIAL_OTHER,弗鲁米嫩塞,戈亚斯,2,1,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,特马卡比,特里波利,3,1,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,葡萄牙国民,明迪纳摩,2,3,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,斯海杜克,第聂伯罗,0,0,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,比利亚雷亚尔,阿斯塔纳,4,0,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,苏黎世,特斯巴达,1,1,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,特温特,卡拉巴赫,1,1,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,费耶诺德,卢甘斯克,4,3,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,赫尔城,洛克伦,2,1,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,久尔久,里昂,0,1,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,布斯巴达,兹沃勒,3,1,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,中日德兰,帕纳辛纳科斯,1,2,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,谢里夫,里耶卡,0,3,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,罗斯托夫,特拉布宗,0,0,false,OFFICIAL
2014-08-29,EUROPA_LEAGUE,奥莫尼亚,莫迪纳摩,1,2,false,OFFICIAL
2014-08-30,BUNDESLIGA,斯图加特,科隆,0,2,false,OFFICIAL
2014-08-30,BUNDESLIGA,云达不来梅,霍芬海姆,1,1,false,OFFICIAL
2014-08-30,BUNDESLIGA,奥格斯堡,多特蒙德,2,3,false,OFFICIAL
2014-08-30,BUNDESLIGA,沃尔夫斯堡,法兰克福,2,2,false,OFFICIAL
2014-08-30,BUNDESLIGA,勒沃库森,柏林赫塔,4,2,false,OFFICIAL
2014-08-30,BUNDESLIGA,汉堡,帕德博恩,0,3,false,OFFICIAL
2014-08-30,EREDIVISIE,前进之鹰,威廉二世,1,0,false,OFFICIAL
2014-08-30,INTERNATIONAL_FRIENDLY,埃及,肯尼亚,1,0,false,INTERNATIONAL_FRIENDLY
2014-08-30,LA_LIGA,赫塔费,阿梅里亚,1,0,false,OFFICIAL
2014-08-30,LA_LIGA,巴伦西亚,马拉加,3,0,false,OFFICIAL
2014-08-30,LIGUE_1,摩纳哥,里尔,1,1,false,OFFICIAL
2014-08-30,LIGUE_1,马赛,尼斯,4,0,false,OFFICIAL
2014-08-30,PREMIER_LEAGUE,纽卡斯尔联,水晶宫,3,3,false,OFFICIAL
2014-08-30,PREMIER_LEAGUE,伯恩利,曼彻斯特联,0,0,false,OFFICIAL
2014-08-30,PREMIER_LEAGUE,西汉姆联,南安普敦,1,3,false,OFFICIAL
2014-08-30,PREMIER_LEAGUE,曼彻斯特城,斯托克城,0,1,false,OFFICIAL
2014-08-30,PREMIER_LEAGUE,女王巡游,桑德兰,1,0,false,OFFICIAL
2014-08-30,PREMIER_LEAGUE,斯旺西,西布罗姆,3,0,false,OFFICIAL
2014-08-30,PRIMEIRA_LIGA,科英布拉,塞图巴尔,1,1,false,OFFICIAL
2014-08-31,ARGENTINE_PRIMERA_DIVISION,老男孩,拉普大学,1,0,false,OFFICIAL
2014-08-31,ARGENTINE_PRIMERA_DIVISION,拉普体操,戈多伊,2,0,false,OFFICIAL
2014-08-31,ARGENTINE_PRIMERA_DIVISION,防御正义,罗萨里奥,1,3,false,OFFICIAL
2014-08-31,BRAZIL_SERIE_A,克鲁塞罗,沙佩科,4,2,false,OFFICIAL
2014-08-31,BRAZIL_SERIE_A,帕尔梅拉斯,巴西国际,0,1,false,OFFICIAL
2014-08-31,BUNDESLIGA,沙尔克04,拜仁慕尼黑,1,1,false,OFFICIAL
2014-08-31,BUNDESLIGA,弗赖堡,门兴格拉德巴赫,0,0,false,OFFICIAL
2014-08-31,BUNDESLIGA,美因茨,汉诺威96,0,0,false,OFFICIAL
2014-08-31,EREDIVISIE,特温特,费耶诺德,0,0,false,OFFICIAL
2014-08-31,EREDIVISIE,格罗宁根,阿贾克斯,2,0,false,OFFICIAL
2014-08-31,EREDIVISIE,布雷达,兹沃勒,3,1,false,OFFICIAL
2014-08-31,EREDIVISIE,PSV埃因霍温,维迪斯,2,0,false,OFFICIAL
2014-08-31,EREDIVISIE,海伦芬,乌德勒支,3,1,false,OFFICIAL
2014-08-31,EREDIVISIE,多德勒支,阿尔克马尔,1,3,false,OFFICIAL
2014-08-31,EREDIVISIE,SBV精英,赫拉克勒斯,3,1,false,OFFICIAL
2014-08-31,EREDIVISIE,坎布尔,海牙,3,2,false,OFFICIAL
2014-08-31,LA_LIGA,科尔多瓦,维戈塞尔塔,1,1,false,OFFICIAL
2014-08-31,LA_LIGA,马德里竞技,埃瓦尔,2,1,false,OFFICIAL
2014-08-31,LA_LIGA,毕尔巴鄂竞技,莱万特,3,0,false,OFFICIAL
2014-08-31,LA_LIGA,西班牙人,塞维利亚,1,2,false,OFFICIAL
2014-08-31,LIGUE_1,波尔多,巴斯蒂亚,1,1,false,OFFICIAL
2014-08-31,LIGUE_1,图卢兹,伊维恩,1,0,false,OFFICIAL
2014-08-31,LIGUE_1,洛里昂,甘冈,4,0,false,OFFICIAL
2014-08-31,LIGUE_1,梅斯,里昂,2,1,false,OFFICIAL
2014-08-31,LIGUE_1,南特,蒙彼利埃,1,0,false,OFFICIAL
2014-08-31,LIGUE_1,朗斯,兰斯,4,2,false,OFFICIAL
2014-08-31,LIGUE_1,卡昂,雷恩,0,1,false,OFFICIAL
2014-08-31,PREMIER_LEAGUE,埃弗顿,切尔西,3,6,false,OFFICIAL
2014-08-31,PREMIER_LEAGUE,阿斯顿维拉,赫尔城,2,1,false,OFFICIAL
2014-08-31,PREMIER_LEAGUE,托特纳姆热刺,利物浦,0,3,false,OFFICIAL
2014-08-31,PREMIER_LEAGUE,莱切斯特,阿森纳,1,1,false,OFFICIAL
2014-08-31,PRIMEIRA_LIGA,布拉加,埃斯托里尔,2,1,false,OFFICIAL
2014-08-31,PRIMEIRA_LIGA,比兰尼,吉马良斯,0,3,false,OFFICIAL
2014-08-31,PRIMEIRA_LIGA,吉维森特,马里迪莫,1,2,false,OFFICIAL
2014-08-31,SERIE_A,罗马,佛罗伦萨,2,0,false,OFFICIAL
2014-08-31,SERIE_A,切沃,尤文图斯,0,1,false,OFFICIAL
2014-09-01,ARGENTINE_PRIMERA_DIVISION,贝格拉诺,拉斐拉,3,0,false,OFFICIAL
2014-09-01,ARGENTINE_PRIMERA_DIVISION,阿独立,竞技,2,1,false,OFFICIAL
2014-09-01,ARGENTINE_PRIMERA_DIVISION,圣洛伦索,河床,1,3,false,OFFICIAL
2014-09-01,ARGENTINE_PRIMERA_DIVISION,博卡,萨斯菲,3,1,false,OFFICIAL
2014-09-01,BRAZIL_SERIE_A,科里蒂巴,米竞技,0,0,false,OFFICIAL
2014-09-01,BRAZIL_SERIE_A,戈亚斯,巴竞技,3,1,false,OFFICIAL
2014-09-01,BRAZIL_SERIE_A,格雷米奥,巴伊亚,1,0,false,OFFICIAL
2014-09-01,BRAZIL_SERIE_A,累体育,克里西,2,0,false,OFFICIAL
2014-09-01,BRAZIL_SERIE_A,维多利亚,弗拉门戈,1,2,false,OFFICIAL
2014-09-01,BRAZIL_SERIE_A,科林蒂安,弗鲁米嫩塞,1,1,false,OFFICIAL
2014-09-01,BRAZIL_SERIE_A,博塔弗戈,桑托斯,1,0,false,OFFICIAL
2014-09-01,BRAZIL_SERIE_A,费古埃伦,圣保罗,1,1,false,OFFICIAL
2014-09-01,LA_LIGA,比利亚雷亚尔,巴塞罗那,0,1,false,OFFICIAL
2014-09-01,LA_LIGA,埃尔切,格拉纳达,1,1,false,OFFICIAL
2014-09-01,LA_LIGA,拉科,巴列卡诺,2,2,false,OFFICIAL
2014-09-01,LA_LIGA,皇家社会,皇家马德里,4,2,false,OFFICIAL
2014-09-01,LIGUE_1,巴黎圣日尔曼,圣埃蒂安,5,0,false,OFFICIAL
2014-09-01,PRIMEIRA_LIGA,葡萄牙国民,阿罗卡,2,0,false,OFFICIAL
2014-09-01,PRIMEIRA_LIGA,波尔图,摩雷伦斯,3,0,false,OFFICIAL
2014-09-01,PRIMEIRA_LIGA,佩纳菲耶,费雷拉,0,1,false,OFFICIAL
2014-09-01,PRIMEIRA_LIGA,本菲卡,里斯本竞技,1,1,false,OFFICIAL
2014-09-01,SERIE_A,萨索洛,卡利亚里,1,1,false,OFFICIAL
2014-09-01,SERIE_A,乌迪内斯,恩波利,2,0,false,OFFICIAL
2014-09-01,SERIE_A,都灵,国际米兰,0,0,false,OFFICIAL
2014-09-01,SERIE_A,AC米兰,拉齐奥,3,1,false,OFFICIAL
2014-09-01,SERIE_A,热那亚,那不勒斯,1,2,false,OFFICIAL
2014-09-01,SERIE_A,切塞纳,帕尔马,1,0,false,OFFICIAL
2014-09-01,SERIE_A,巴勒莫,桑普,1,1,false,OFFICIAL
2014-09-01,SERIE_A,亚特兰大,维罗纳,0,0,false,OFFICIAL
2014-09-02,ARGENTINE_PRIMERA_DIVISION,兵工厂,班菲尔德,1,0,false,OFFICIAL
2014-09-02,ARGENTINE_PRIMERA_DIVISION,拉努斯,奥林匹奥,1,1,false,OFFICIAL
2014-09-02,ARGENTINE_PRIMERA_DIVISION,老虎竞技,基尔梅斯,0,0,false,OFFICIAL
2014-09-02,PRIMEIRA_LIGA,里奥阿维,博阿维斯,4,0,false,OFFICIAL
2014-09-03,INTERNATIONAL_FRIENDLY,乌克兰,摩尔多瓦,1,0,false,INTERNATIONAL_FRIENDLY
2014-09-03,INTERNATIONAL_FRIENDLY,捷克,美国,0,1,false,INTERNATIONAL_FRIENDLY
2014-09-03,INTERNATIONAL_FRIENDLY,摩洛哥,卡塔尔,0,0,false,INTERNATIONAL_FRIENDLY
2014-09-03,INTERNATIONAL_FRIENDLY,爱尔兰,阿曼,2,0,false,INTERNATIONAL_FRIENDLY
2014-09-03,INTERNATIONAL_FRIENDLY,丹麦,土耳其,1,2,false,INTERNATIONAL_FRIENDLY
2014-09-03,INTERNATIONAL_FRIENDLY,德国,阿根廷,2,4,false,INTERNATIONAL_FRIENDLY
2014-09-03,INTERNATIONAL_FRIENDLY,英格兰,挪威,1,0,false,INTERNATIONAL_FRIENDLY
2014-09-03,INTERNATIONAL_FRIENDLY,俄罗斯,阿塞拜疆,4,0,false,INTERNATIONAL_FRIENDLY
2014-09-03,INTERNATIONAL_OFFICIAL,哥斯达,尼加拉瓜,3,0,true,OFFICIAL
2014-09-03,INTERNATIONAL_OFFICIAL,波多黎各,库拉索,2,2,false,OFFICIAL
2014-09-04,CLUB_OFFICIAL_OTHER,戈多伊,河床,0,1,false,OFFICIAL
2014-09-04,CLUB_OFFICIAL_OTHER,拉普体操,拉普大学,0,0,false,OFFICIAL
2014-09-04,CLUB_OFFICIAL_OTHER,塞阿拉,博塔弗戈,3,4,false,OFFICIAL
